# Energy	Energy^2	Magnetic	Magnet^2	Cycles
-0.710537	0.504862	0.015625	0.000244	27
-0.744282	0.553955	0.125000	0.015625	33
-0.718860	0.516760	0.093750	0.008789	30
-0.722566	0.522101	0.218750	0.047852	48
-0.697319	0.486253	0.078125	0.006104	32
-0.722360	0.521804	0.093750	0.008789	72
-0.706767	0.499520	0.015625	0.000244	44
-0.710161	0.504329	0.109375	0.011963	33
-0.721033	0.519889	0.000000	0.000000	45
-0.723933	0.524079	0.015625	0.000244	32
-0.706052	0.498509	0.109375	0.011963	28
-0.760425	0.578247	0.171875	0.029541	22
-0.751787	0.565183	0.031250	0.000977	25
-0.712796	0.508079	0.171875	0.029541	32
-0.706910	0.499722	0.078125	0.006104	45
-0.764155	0.583934	0.000000	0.000000	25
-0.725463	0.526297	0.000000	0.000000	21
-0.720675	0.519372	0.062500	0.003906	36
-0.717440	0.514721	0.093750	0.008789	47
-0.707172	0.500092	0.140625	0.019775	32
-0.730440	0.533543	0.156250	0.024414	24
-0.710306	0.504534	0.015625	0.000244	24
-0.727803	0.529697	0.156250	0.024414	41
-0.768966	0.591309	0.109375	0.011963	33
-0.708153	0.501481	0.140625	0.019775	34
-0.720863	0.519643	0.031250	0.000977	42
-0.729930	0.532797	0.000000	0.000000	33
-0.716901	0.513947	0.156250	0.024414	27
-0.734338	0.539252	0.000000	0.000000	23
-0.755070	0.570131	0.078125	0.006104	35
-0.716530	0.513416	0.078125	0.006104	28
-0.748765	0.560648	0.093750	0.008789	31
-0.714485	0.510489	0.031250	0.000977	42
-0.765541	0.586054	0.109375	0.011963	34
-0.721286	0.520254	0.171875	0.029541	32
-0.729248	0.531803	0.031250	0.000977	34
-0.730818	0.534095	0.000000	0.000000	24
-0.736694	0.542718	0.015625	0.000244	40
-0.701987	0.492785	0.078125	0.006104	36
-0.688056	0.473421	0.093750	0.008789	27
-0.728785	0.531128	0.093750	0.008789	22
-0.725101	0.525772	0.078125	0.006104	32
-0.721572	0.520666	0.031250	0.000977	48
-0.703618	0.495079	0.109375	0.011963	33
-0.728823	0.531183	0.015625	0.000244	33
-0.718185	0.515790	0.062500	0.003906	39
-0.729187	0.531714	0.125000	0.015625	26
